OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,Discount,PaymentMethod,OrderStatus
ORD15926,2024-04-30,C0046,P031,ST001,2,2699,0,Apple Pay,Completed
ORD14017,2023-06-20,C0046,P048,ST004,2,89,0,Mastercard,Completed
ORD11382,2024-07-17,C0254,P013,ST001,2,4299,0,Bank Transfer,Completed
ORD12483,2024-07-17,C0200,P039,ST001,1,1499,0,Mada,Completed
ORD16819,2024-06-28,C0264,P035,ST002,1,849,0,Visa,Completed
ORD15476,2024-05-10,C0439,P018,ST002,1,999,0.1,Mada,Completed
ORD16879,2024-12-31,C0334,P005,ST003,2,1599,0,Apple Pay,Completed
ORD14807,2023-08-06,C0367,P017,ST003,2,1899,0,Visa,Returned
ORD13695,2024-11-18,C0454,P032,ST003,1,2199,0,Mastercard,Completed
ORD15041,2024-03-16,C0025,P017,ST003,1,1899,0.1,Cash,Completed
ORD16175,2023-01-16,C0129,P041,ST001,1,10999,0,Cash,Completed
ORD13463,2024-04-28,C0247,P022,ST002,1,1799,0,Apple Pay,Completed
ORD11274,2024-04-25,C0076,P016,ST001,4,3699,0.05,Mada,Completed
ORD10724,2023-09-30,C0350,P022,ST002,1,1799,0,Bank Transfer,Completed
ORD15851,2024-05-15,C0158,P048,ST004,2,89,0.05,Visa,Completed
ORD14435,2024-06-23,C0404,P033,ST002,1,2699,0,Apple Pay,Completed
ORD15767,2023-04-08,C0072,P008,ST003,4,8999,0.1,Visa,Completed
ORD14244,2024-03-27,C0172,P003,ST002,1,3499,0.1,Mada,Completed
ORD13622,2024-07-06,C0021,P032,ST003,1,2199,0,Mada,Completed
ORD11551,2023-02-26,C0419,P025,ST001,1,2299,0.05,Mada,Completed
ORD12682,2024-09-11,C0348,P018,ST003,1,999,0.05,Mastercard,Completed
ORD12936,2023-05-14,C0461,P005,ST001,3,1599,0,Bank Transfer,Completed
ORD17115,2024-05-24,C0359,P029,ST003,1,4999,0,Mada,Completed
ORD17026,2024-04-23,C0214,P040,ST001,1,349,0.05,Mada,Completed
ORD13996,2023-05-23,C0200,P029,ST002,1,4999,0.2,Mada,Completed
ORD14913,2024-12-12,C0249,P024,ST002,2,3999,0,Apple Pay,Completed
ORD11972,2024-02-21,C0050,P040,ST002,1,349,0.05,Visa,Completed
ORD14058,2023-01-31,C0353,P026,ST001,1,6799,0.1, Apple Pay  ,Completed
ORD14606,2023-02-06,C0303,P021,ST002,1,849,0.1, Mada  ,Returned
ORD16764,2024-03-16,C0090,P047,ST001,1,119,0.1,Mada,Returned
ORD11891,2024-11-16,C0077,P050,ST004,1,599,0,Mastercard,Completed
ORD11733,2024-04-06,C0494,P008,ST003,1,8999,0,Visa,Completed
ORD16648,2024-04-04,C0123,P016,ST004,1,3699,0,Mada,Completed
ORD16044,2024-03-13,C0297,P031,ST003,1,2699,0,Mada,Completed
ORD11291,2023-08-22,C0328,P038,ST002,1,2199,0,Visa,Completed
ORD14358,2024-04-07,C0270,P007,ST002,1,2999,0,Mastercard,Returned
ORD10907,2023-02-20,C0091,P028,ST003,1,4299,0,Visa,Completed
ORD14367,2024-07-01,C0264,P036,ST002,2,599,0.15,Visa,Completed
ORD10354,2023-03-11,C0356,P005,ST003,1,1599,0,Mada,Completed
ORD14284,2024-05-21,C0054,P010,ST002,3,6999,0.15,Mastercard,Completed
ORD15456,2024-01-20,C0097,P010,ST002,1,6999,0,Apple Pay,Completed
ORD12446,2024-06-22,C0353,P021,ST002,1,849,0,Mada,Completed
ORD15287,2023-03-04,C0296,P035,ST003,1,849,0.1,Apple Pay,Completed
ORD12842,2024-04-14,C0448,P004,ST003,3,4599,0.1,Mada,Completed
ORD10072,2024-04-12,C0395,P012,ST002,2,7299,0.15,Mastercard,Completed
ORD11392,2023-10-06,C0165,P028,ST003,2,4299,0,Visa,Completed
ORD14654,2023-10-06,C0089,P009,ST003,2,4999,0.1,Cash,Completed
ORD11495,2023-02-16,C0117,P049,ST002,1,399,0,Mastercard,Completed
ORD11907,2023-04-02,C0132,P023,ST001,1,3699,0.2,Mada,Completed
ORD11490,2024-11-05,C0124,P005,ST002,1,1599,0.1,Mada,Completed
ORD14390,2024-03-26,C0031,P023,ST003,1,3699,0.05,Mada,Completed
ORD16119,2024-08-31,C0314,P030,ST003,1,6499,0,Apple Pay,Completed
ORD11544,2024-03-01,C0406,P044,ST003,1,1099,0,Apple Pay,Completed
ORD14791,2024-09-16,C0399,P018,ST002,1,999,0,Visa,Completed
ORD11942,2023-02-21,C0079,P015,ST002,1,2899,0.15,Visa,Completed
ORD17243,2024-03-27,C0225,P012,ST003,1,7299,0,Apple Pay,Completed
ORD15188,2024-03-14,C0467,P003,ST003,1,3499,0,Mastercard,Completed
ORD14747,2024-01-16,C0247,P033,ST001,1,2699,0,Cash,Completed
ORD12222,2023-08-17,C0330,P013,ST001,2,4299,0,Mastercard,Completed
ORD16116,2024-01-08,C0048,P034,ST002,1,3299,0,Apple Pay,Completed
ORD15084,2024-04-27,C0264,P049,ST003,1,399,0.05,Cash,Completed
ORD12971,2024-03-23,C0209,P004,ST004,1,4599,0.1,Apple Pay,Completed
ORD12721,2023-09-18,C0361,P012,ST003,3,7299,0,Cash,Cancelled
ORD15329,2023-05-04,C0239,P030,ST002,1,6499,0,Bank Transfer,Returned
ORD13472,2023-09-20,C0383,P028,ST004,1,4299,0,Apple Pay,Completed
ORD13272,2024-12-03,C0015,P023,ST003,1,3699,0.1,Bank Transfer,Completed
ORD12660,2024-03-17,C0049,P041,ST003,1,10999,0,Mastercard,Completed
ORD12528,2024-01-02,C0316,P018,ST001,1,999,0.05,Mastercard,Completed
ORD10317,2023-07-22,C0269,P013,ST003,1,4299,0.2,Mada,Completed
ORD12185,2023-01-01,C0254,P020,ST002,2,1499,0,Cash,Cancelled
ORD16196,2023-08-01,C0011,P045,ST002,2,599,0,Apple Pay,Completed
ORD16920,2023-10-05,C0348,P019,ST003,1,2299,0.05,Cash,Completed
ORD12905,2024-04-12,C0174,P021,ST002,2,849,0,Visa,Completed
ORD10336,2024-09-11,C0071,P012,ST002,2,7299,0,Mada,Completed
ORD10818,2024-04-04,C0092,P006,ST002,2,3999,0.05,Mada,Completed
ORD17225,2023-01-05,C0217,P026,ST003,1,6799,0.05,Visa,Completed
ORD16935,2024-03-18,C0271,P007,ST002,1,2999,0.05,Visa,Completed
ORD12226,2024-03-14,C0011,P022,ST002,1,1799,0,Apple Pay,Cancelled
ORD10210,2024-01-26,C0383,P031,ST003,1,2699,0,Cash,Completed
ORD14925,2023-04-17,C0448,P013,ST002,1,4299,0,Mastercard,Completed
ORD12423,2023-08-02,C0362,P006,ST001,1,3999,0,Mastercard,Completed
ORD15221,2023-05-25,C0044,P031,ST001,1,2699,0.15,Mastercard,Completed
ORD10864,2023-04-12,C0478,P007,ST003,1,2999,0,Visa,Completed
ORD14721,2023-06-30,C0445,P041,ST001,1,10999,0,Apple Pay,Completed
ORD11622,2024-03-25,C0264,P018,ST002,1,999,0,Apple Pay,Completed
ORD11884,2024-11-25,C0223,P032,ST003,1,2199,0.1,Cash,Completed
ORD12542,2024-11-24,C0002,P024,ST002,1,3999,0,Mastercard,Completed
ORD10763,2023-10-03,C0332,P013,ST003,1,4299,0,Mastercard,Completed
ORD14559,2023-07-04,C0289,P001,ST002,1,5999,0,Mada,Completed
ORD10666,2023-11-06,C0071,P018,ST003,1,999,0.05,Cash,Cancelled
ORD14171,2023-11-03,C0468,P039,ST002,1,1499,0,Mastercard,Completed
ORD11081,2023-02-15,C0078,P022,ST002,1,1799,0,Visa,Completed
ORD14255,2024-01-14,C0226,P023,ST001,1,3699,0,Visa,Completed
ORD14522,2023-12-09,C0449,P029,ST003,1,4999,0,Visa,Completed
ORD13488,2024-05-28,C0151,P022,ST001,1,1799,0.05,Mada,Completed
ORD15496,2023-08-14,C0066,P040,ST003,1,349,0.1,Mada,Completed
ORD14507,2023-11-14,C0156,P028,ST003,3,4299,0,Apple Pay,Completed
ORD13018,2024-07-24,C0314,P006,ST001,1,3999,0,Mastercard,Completed
ORD15994,2023-11-30,C0371,P002,ST003,1,4299,0,Mastercard,Completed
ORD11727,2024-10-28,C0472,P038,ST001,1,2199,0, Visa  ,Completed
ORD11038,2024-01-16,C0315,P019,ST001,1,2299,0,Visa,Returned
ORD10270,2023-12-12,C0083,P026,ST002,2,6799,0,Mada,Completed
ORD12588,2023-09-11,C0199,P049,ST002,1,399,0,Mada,Completed
ORD16667,2023-11-09,C0308,P018,ST002,1,999,0.05,Visa,Completed
ORD11161,2023-07-26,C0396,P018,ST002,1,999,0.15,Mada,Completed
ORD16685,2024-12-05,C0405,P006,ST002,1,3999,0.05,Mastercard,Completed
ORD10575,2023-01-22,C0113,P031,ST003,1,2699,0,Mastercard,Completed
ORD14676,2023-09-04,C0010,P024,ST001,1,3999,0.1,Mada,Completed
ORD13020,2024-07-11,C0237,P005,ST001,1,1599,0,Visa,Completed
ORD14437,2024-04-16,C0147,P043,ST001,1,1899,0,Mada,Completed
ORD15866,2023-01-14,C0098,P049,ST001,3,399,0,Mada,Completed
ORD11781,2024-09-09,C0363,P038,ST001,1,2199,0,Apple Pay,Completed
ORD16690,2023-03-17,C0182,P006,ST002,1,3999,0.1,Visa,Completed
ORD13433,2024-06-22,C0129,P012,ST001,1,7299,0,Mada,Completed
ORD11634,2023-04-19,C0450,P005,ST001,1,1599,0.05,Mada,Completed
ORD13174,2024-11-23,C0046,P034,ST001,1,3299,0,Visa,Completed
ORD16604,2024-04-21,C0151,P034,ST001,3,3299,0.1,Mada,Completed
ORD12315,2023-10-30,C0161,P044,ST003,4,1099,0,Apple Pay,Completed
ORD15840,2024-09-27,C0215,P049,ST003,1,399,0.15,Mada,Completed
ORD11042,2023-12-20,C0219,P018,ST004,1,999,0.15,Mada,Completed
ORD11377,2023-11-10,C0218,P044,ST001,1,1099,0,Mada,Completed
ORD12527,2024-04-03,C0301,P027,ST004,1,3499,0%,Mada,Completed
ORD10789,2024-03-15,C0093,P007,ST003,1,2999,0,Apple Pay,Completed
ORD13014,2024-03-10,C0435,P025,ST001,1,2299,0,Mada,Returned
ORD16242,2023-07-24,C0013,P008,ST002,1,8999,0,Mada,Completed
ORD10710,2024-04-16,C0192,P027,ST002,3,3499,0.2,Mada,Completed
ORD11572,2023-02-11,C0004,P011,ST003,1,2799,0,Visa,Completed
ORD12276,2024-02-22,C0249,P024,ST001,1,3999,0,Apple Pay,Returned
ORD13747,2023-09-03,C0041,P004,ST002,2,4599,0.05,Mastercard,Completed
ORD14521,2023-01-25,C0269,P001,ST003,2,5999,0,Bank Transfer,Completed
ORD13706,2023-08-07,C0053,P043,ST001,3,1899,0,Apple Pay,Completed
ORD14705,2024-06-23,C0206,P028,ST001,1,4299,0,Mastercard,Completed
ORD13043,2024-03-09,C0172,P006,ST001,3,3999,0.1,Visa,Completed
ORD13130,2023-09-26,C0247,P009,ST001,3,4999,0,Mada,Completed
ORD10450,2024-01-28,C0361,P024,ST002,1,3999,0.05,Cash,Completed
ORD11457,2024-03-12,C0278,P007,ST001,2,2999,0,Mastercard,Completed
ORD12886,2023-10-07,C0163,P014,ST002,1,5499,0.05,Apple Pay,Completed
ORD16009,2023-01-10,C0143,P036,ST004,1,599,0.2,Mada,Completed
ORD10088,2024-11-04,C0252,P014,ST001,1,5499,0,Bank Transfer,Returned
ORD14550,2023-03-13,C0378,P011,ST003,3,2799,0.15,Apple Pay,Completed
ORD15465,2023-10-22,C0078,P002,ST003,1,4299,0.15,Mada,Completed
ORD14792,2023-10-03,C0148,P017,ST003,3,1899,0.05,Mada,Completed
ORD10129,2024-04-11,C0283,P005,ST004,1,1599,0,Mada,Completed
ORD11577,2024-04-15,C0483,P019,ST002,1,2299,0,Mada,Completed
ORD16692,2023-06-27,C0300,P024,ST001,1,3999,0,Mada,Completed
ORD15522,2023-08-19,C0333,P023,ST002,1,3699,0,Cash,Returned
ORD16660,2023-07-22,C0166,P025,ST001,2,2299,0,Bank Transfer,Completed
ORD13626,2024-11-13,C0386,P012,ST001,1,7299,0.1,Cash,Completed
ORD14301,2023-07-17,C0216,P049,ST001,1,399,0,Mada,Completed
ORD11747,2024-07-22,C0007,P005,ST003,2,1599,0,Mada,Completed
ORD10020,2023-08-26,C0497,P050,ST001,1,599,0,Mada,Completed
ORD11022,2024-07-02,C0170,P019,ST003,2,2299,0.15,Mastercard,Completed
ORD11694,2023-01-29,C0480,P017,ST003,1,1899,0.15,Bank Transfer,Completed
ORD16732,2023-10-13,C0282,P007,ST004,1,2999,0,Apple Pay,Completed
ORD15322,2024-03-19,C0155,P005,ST003,1,1599,0,Visa,Completed
ORD12949,2024-09-15,C0180,P043,ST004,1,1899,0.05,Mada,Completed
ORD17147,2024-08-18,C0120,P023,ST002,1,3699,0,Visa,Returned
ORD12802,2023-02-09,C0046,P019,ST003,1,2299,0,Mada,Completed
ORD15905,2024-09-23,C0374,P037,ST002,2,2299,0.1,Visa,Completed
ORD10280,2023-06-17,C0321,P025,ST002,1,2299,0,Cash,Completed
ORD11778,2024-08-08,C0262,P005,ST001,2,1599,0,Bank Transfer,Completed
ORD13347,2024-02-04,C0153,P041,ST003,1,10999,0.15,Mada,Completed
ORD17102,2023-03-06,C0411,P035,ST002,1,849,0,Cash,Completed
ORD10698,2024-08-22,C0007,P048,ST002,1,89,0,Mastercard,Completed
ORD16651,2024-08-15,C0025,P022,ST003,1,1799,0,Bank Transfer,Completed
ORD12412,2023-06-24,C0324,P014,ST003,1,5499,0,Apple Pay,Completed
ORD15811,2023-01-19,C0489,P029,ST002,2,4999,0.2,Visa,Completed
ORD13995,2024-03-11,C0019,P040,ST002,1,349,0.1,Mada,Completed
ORD16456,2024-04-04,C0252,P004,ST001,1,4599,0.1,Mada,Completed
ORD11271,2023-02-24,C0110,P023,ST001,1,3699,0,Mada,Completed
ORD14014,2024-04-24,C0438,P023,ST003,1,3699,0.05,Visa,Completed
ORD17161,2023-07-17,C0397,P020,ST003,1,1499,0,Mastercard,Completed
ORD14880,2024-07-08,C0414,P001,ST002,1,5999,0.1,Mada,Completed
ORD11541,2024-04-25,C0095,P034,ST002,2,3299,0,Mada,Completed
ORD13162,2024-06-18,C0400,P008,ST004,1,8999,0.05, Visa  ,Completed
ORD12731,2023-06-09,C0429,P011,ST003,1,2799,0,Mada,Completed
ORD17084,2023-08-25,C0019,P050,ST001,3,599,0.05,Visa,Completed
ORD11397,2023-08-23,C0438,P017,ST004,1,1899,0,Visa,Completed
ORD11487,2023-01-15,C0330,P005,ST003,1,1599,0,Mada,Completed
ORD13880,2024-01-19,C0032,P008,ST002,1,8999,0.1,Apple Pay,Completed
ORD14766,2024-10-06,C0280,P038,ST004,1,2199,0.05,Apple Pay,Completed
ORD10067,2024-10-27,C0352,P048,ST001,1,89,0,Mada,Completed
ORD12163,2023-03-11,C0472,P022,ST003,1,1799,0,Visa,Completed
ORD12987,2023-10-12,C0433,P028,ST001,1,4299,0,Mastercard,Completed
ORD13920,2023-09-04,C0235,P047,ST002,3,119,0,Visa,Completed
ORD10302,2023-03-21,C0198,P007,ST004,1,2999,0,Visa,Completed
ORD16769,2023-07-24,C0319,P018,ST003,4,999,0.05,Mastercard,Completed
ORD17182,2023-05-20,C0291,P041,ST002,1,10999,0,Mada,Completed
ORD15275,2024-03-27,C0003,P049,ST001,1,399,0.05,Mastercard,Completed
ORD11461,2023-01-19,C0075,P050,ST002,1,599,0,Visa,Completed
ORD13460,14/06/2024,C0266,P031,ST003,1,2699,0,Mada,Completed
ORD10711,2024-03-04,C0491,P037,ST002,1,2299,0.1,Apple Pay,Completed
ORD10365,2024-09-12,C0364,P049,ST002,1,399,0.1,Visa,Completed
ORD11837,2024-03-09,C0474,P018,ST001,1,999,0.05,Visa,Completed
ORD15186,2024-04-17,C0119,P004,ST002,1,4599,0,Visa,Completed
ORD11252,2023-03-27,C0379,P016,ST003,1,3699,0,Mastercard,Completed
ORD12529,2024-02-12,C0093,P050,ST001,2,599,0.1,Apple Pay,Completed
ORD12227,2024-05-21,C0452,P012,ST002,1,7299,0,Mastercard,Completed
ORD10367,2023-07-26,C0079,P002,ST002,2,4299,0.15,Apple Pay,Completed
ORD12950,2023-05-03,C0117,P047,ST001,1,119,0%,Bank Transfer,Completed
ORD13763,2023-02-11,C0348,P039,ST002,2,1499,0,Visa,Completed
ORD13635,2024-08-15,C0143,P017,ST002,1,1899,0.05,Mada,Completed
ORD11895,2024-11-20,C0304,P043,ST001,1,1899,0.05,Mastercard,Returned
ORD16167,2024-08-18,C0428,P004,ST003,3,4599,0,Apple Pay,Completed
ORD16766,2024-12-15,C0380,P023,ST004,1,3699,0.1,Cash,Completed
ORD14247,2024-11-25,C0446,P014,ST001,1,5499,0,Visa,Completed
ORD14673,2024-02-29,C0339,P004,ST001,1,4599,0,Bank Transfer,Returned
ORD12215,2023-05-18,C0298,P022,ST001,2,1799,0,Mada,Completed
ORD15384,2023-05-28,C0050,P008,ST002,1,8999,0,Mada,Completed
ORD15530,2023-11-25,C0062,P018,ST001,1,999,0.2,Mada,Completed
ORD15795,2024-10-10,C0239,P018,ST002,1,999,0,Mastercard,Completed
ORD11263,2024-03-07,C0187,P029,ST002,1,4999,0,Mastercard,Completed
ORD12555,2024-07-02,C0255,P043,ST001,1,1899,0.1,Mastercard,Completed
ORD10352,2023-04-22,C0359,P044,ST001,1,1099,0.05,Cash,Completed
ORD10522,2024-01-08,C0072,P026,ST003,3,6799,0.05,Mastercard,Completed
ORD15229,2023-08-19,C0175,P047,ST002,1,119,0.05,Mada,Completed
ORD15928,2023-03-18,C0336,P020,ST004,1,1499,0,Mada,Completed
ORD10340,2024-08-31,C0232,P046,ST002,2,1199,0,Apple Pay,Completed
ORD10769,2024-07-18,C0352,P031,ST003,1,2699,0,Mada,Completed
ORD17228,2023-09-12,C0168,P025,ST001,1,2299,0,Mastercard,Cancelled
ORD11537,2024-06-22,C0414,P046,ST001,1,1199,0.05,Mada,Completed
ORD14649,2024-04-20,C0162,P042,ST001,2,11499,0.15,Mastercard,Completed
ORD13116,2024-06-08,C0295,P050,ST002,1,599,0,Mastercard,Completed
ORD15543,2023-03-09,C0310,P013,ST002,2,4299,0.05,Visa,Completed
ORD16013,2024-03-02,C0051,P014,ST002,1,5499,0.15,Mastercard,Completed
ORD14047,2024-10-31,C0226,P044,ST003,1,1099,0,Visa,Completed
ORD12061,2023-01-15,C0468,P046,ST001,1,1199,0,Bank Transfer,Completed
ORD11649,2024-07-25,C0386,P009,ST002,1,4999,0.1,Mada,Returned
ORD13067,2024-09-14,C0034,P021,ST002,3,849,0.05,Visa,Completed
ORD17157,2023-04-21,C0196,P024,ST001,1,3999,0,Visa,Completed
ORD11918,2023-09-13,C0354,P049,ST004,1,399,0,Apple Pay,Completed
ORD10121,2023-11-01,C0028,P037,ST001,1,2299,0,Visa,Completed
ORD13284,2024-08-22,C0283,P008,ST001,2,8999,0.05,Mada,Completed
ORD10156,2023-01-15,C0321,P034,ST003,1,3299,0.05,Mada,Completed
ORD12115,2023-11-13,C0043,P016,ST001,1,3699,0.15,Visa,Completed
ORD12835,2023-10-09,C0362,P018,ST002,1,999,0.05,Bank Transfer,Completed
ORD10514,2023-11-04,C0264,P013,ST002,1,4299,0,Cash,Completed
ORD15765,2024-04-16,C0459,P024,ST001,1,3999,0,Apple Pay,Completed
ORD15308,2023-11-02,C0387,P049,ST004,1,399,0.1,Mastercard,Completed
ORD15191,2024-04-05,C0357,P012,ST001,1,7299,0,Visa,Returned
ORD12405,08/10/2024,C0414,P022,ST002,1,1799,0,Mada,Completed
ORD14153,2024-10-02,C0160,P024,ST002,1,3999,0.1,Visa,Completed
ORD14389,2024-03-30,C0309,P013,ST001,1,4299,0.05,Mada,Completed
ORD11148,2024-02-28,C0046,P038,ST003,1,2199,0,Mada,Completed
ORD13369,2024-11-26,C0448,P004,ST001,1,4599,0,Cash,Completed
ORD12266,2024-03-27,C0388,P040,ST001,1,349,0,Bank Transfer,Completed
ORD15132,2024-04-01,C0027,P031,ST001,1,2699,0,Mastercard,Completed
ORD17183,2023-08-18,C0169,P004,ST001,1,4599,0,Apple Pay,Completed
ORD15264,2023-04-29,C0388,P014,ST002,3,5499,0,Bank Transfer,Completed
ORD16244,2024-07-29,C0045,P039,ST003,2,1499,0.1,Visa,Completed
ORD15709,2023-11-12,C0456,P014,ST002,1,5499,0.15,Mada,Completed
ORD14212,2024-06-11,C0042,P005,ST002,2,1599,0.15,Cash,Completed
ORD15587,2024-08-20,C0345,P031,ST004,1,2699,0.05,Mastercard,Completed
ORD11671,2024-04-13,C0189,P037,ST004,3,2299,0.05,Cash,Completed
ORD13011,2023-11-11,C0143,P002,ST001,1,4299,0.2,Bank Transfer,Completed
ORD11406,2024-04-10,C0022,P016,ST001,1,3699,0.05,Visa,Completed
ORD12746,2023-10-06,C0219,P041,ST004,2,10999,0,Mastercard,Completed
ORD13099,2023-02-19,C0326,P013,ST003,4,4299,0.05,Mada,Completed
ORD14487,2024-04-11,C0025,P013,ST002,1,4299,0.15,Mastercard,Completed
ORD13886,2023-11-13,C0266,P010,ST003,2,6999,0.1,Mastercard,Completed
ORD16688,2023-11-10,C0134,P014,ST002,2,5499,0,Mastercard,Completed
ORD14074,2024-03-15,C0467,P014,ST001,1,5499,0.1,Mada,Completed
ORD12982,2024-03-05,C0202,P044,ST003,1,1099,0.15,Mada,Completed
ORD12094,2023-01-24,C0322,P006,ST003,1,3999,0.1,Mada,Completed
ORD11154,2023-03-19,c0263,P050,ST004,1,599,0, Mada  ,Completed
ORD12585,2024-04-27,C0267,P029,ST003,1,4999,0.05,Mada,Completed
ORD15201,2024-01-11,C0302,P030,ST001,1,6499,0,Mada,Completed
ORD12005,2024-04-10,C0023,P017,ST001,1,1899,0,Mada,Completed
ORD13096,2024-04-27,C0050,P034,ST003,1,3299,0,Mada,Completed
ORD10557,2024-02-17,C0411,P042,ST003,1,11499,0,Apple Pay,Completed
ORD11570,2024-11-19,C0473,P034,ST003,1,3299,0,Mada,Completed
ORD16639,2023-01-08,C0440,P024,ST002,1,3999,0,Visa,Completed
ORD11604,2024-09-17,C0224,P010,ST002,2,6999,0,Cash,Completed
ORD10130,2024-04-14,C0215,P045,ST001,1,599,0,Mada,Completed
ORD11578,2024-02-17,C0285,P009,ST002,1,4999,0,Cash,Completed
ORD13005,12/04/2023,C0430,P031,ST003,1,2699,0.1,Visa,Completed
ORD13678,2024-03-12,C0473,P009,ST001,1,4999,0.1,Visa,Completed
ORD11586,2023-02-24,C0274,P017,ST001,2,1899,0,Mada,Completed
ORD14115,2023-10-11,C0221,P010,ST001,3,6999,0.1,Mada,Completed
ORD14903,2024-09-16,C0334,P037,ST002,1,2299,0.05,Visa,Completed
ORD11113,2023-12-06,C0004,P016,ST004,1,3699,0.15,Mastercard,Completed
ORD14564,2023-05-07,C0202,P041,ST001,1,10999,0,Mada,Completed
ORD14451,2023-07-15,C0254,P018,ST003,2,999,0.2,Mastercard,Cancelled
ORD15261,2024-03-13,C0359,P020,ST001,1,1499,0,Visa,Completed
ORD16447,2024-05-20,C0047,P001,ST004,2,5999,0,Bank Transfer,Completed
ORD16890,2024-10-30,C0024,P014,ST003,1,5499,0,Mada,Completed
ORD16654,2024-04-30,C0441,P004,ST002,1,4599,0,Mada,Completed
ORD15187,2023-02-26,C0369,P008,ST004,1,8999,0,Mastercard,Completed
ORD16765,2023-02-14,C0406,P038,ST002,1,2199,0.15,Cash,Completed
ORD15662,2023-09-19,C0054,P031,ST004,2,2699,0,Mada,Completed
ORD12359,2024-08-10,C0268,P032,ST001,1,2199,0,Bank Transfer,Completed
ORD12377,2023-06-29,C0314,P017,ST003,1,1899,0,Mada,Completed
ORD15421,2024-06-23,C0425,P030,ST003,1,6499,0,Mada,Completed
ORD15860,2024-10-06,C0471,P050,ST003,1,599,0,Visa,Completed
ORD15395,2023-11-08,C0172,P018,ST002,2,999,0.2,Cash,Completed
ORD14797,2023-10-06,C0354,P021,ST001,1,849,0,Apple Pay,Completed
ORD11524,2023-08-01,C0403,P040,ST002,1,349,0.05,Cash,Cancelled
ORD15744,2023-03-25,C0068,P004,ST003,1,4599,0,Cash,Completed
ORD13100,2023-10-05,C0090,P046,ST004,1,1199,0.2,Cash,Completed
ORD11812,2024-11-24,C0061,P001,ST003,1,5999,0.1,Mada,Completed
ORD16836,2024-05-27,C0313,P046,ST002,3,1199,0.15,Cash,Completed
ORD11103,2024-01-20,C0203,P039,ST001,3,1499,0,Bank Transfer,Completed
ORD12201,2024-04-23,C0139,P022,ST001,1,1799,0,Cash,Completed
ORD15046,2023-09-14,C0231,P014,ST002,2,5499,0.05,Visa,Returned
ORD10472,2024-04-21,C0291,P027,ST004,1,3499,0,Mada,Completed
ORD11181,2024-08-14,C0061,P030,ST004,1,6499,0, Mastercard  ,Completed
ORD14665,2023-07-19,C0091,P014,ST001,1,5499,0.15,Mastercard,Completed
ORD11610,2024-10-11,C0114,P018,ST003,2,999,0.1,Mada,Completed
ORD13012,2024-08-02,C0263,P018,ST002,1,999,0,Mastercard,Completed
ORD12913,2024-08-24,C0041,P041,ST002,1,10999,0,Visa,Completed
ORD15694,2024-01-29,C0310,P011,ST004,2,2799,0,Mada,Completed
ORD15714,2024-06-10,C0068,P006,ST001,1,3999,0,Cash,Completed
ORD16154,2024-06-28,C0163,P025,ST001,1,2299,0,Mastercard,Returned
ORD15145,2023-07-11,c0151,P013,ST003,1,4299,0,Mada,Completed
ORD16455,2023-12-02,C0197,P003,ST001,1,3499,0,Mada,Completed
ORD12760,2023-03-15,C0126,P016,ST003,1,3699,0,Visa,Completed
ORD15178,2023-12-10,C0306,P041,ST003,1,10999,0.05,Apple Pay,Completed
ORD15292,2023-01-25,C0459,P024,ST002,2,3999,0,Mada,Completed
ORD12056,2024-09-20,C0439,P021,ST003,2,849,0,Apple Pay,Completed
ORD12869,2024-07-23,C0111,P022,ST001,4,1799,0,Mada,Completed
ORD15398,2024-03-10,C0114,P033,ST003,1,2699,0.15,Visa,Completed
ORD16357,2024-07-02,C0033,P039,ST003,2,1499,0,Mastercard,Returned
ORD12773,2024-04-14,C0103,P006,ST002,1,3999,0,Mada,Completed
ORD10170,2024-02-15,C0216,P025,ST002,1,2299,0,Cash,Completed
ORD15320,2024-11-07,C0222,P044,ST003,1,1099,0.1,Mada,Completed
ORD15253,2023-01-01,C0219,P050,ST002,1,599,0.2,Mada,Completed
ORD11128,2024-07-01,C0291,P006,ST002,4,3999,0,Mada,Completed
ORD11715,2024-07-23,C0085,P050,ST002,2,599,0,Bank Transfer,Completed
ORD13308,2024-09-04,C0245,P029,ST002,4,4999,0,Mada,Completed
ORD13227,2024-11-06,C0254,P043,ST004,2,1899,0,Mada,Completed
ORD16657,2024-03-14,C0053,P015,ST002,1,2899,0,Mada,Completed
ORD16163,2024-04-14,C0272,P044,ST003,1,1099,0.1,Cash,Completed
ORD10875,2024-07-02,C0141,P025,ST003,2,2299,0.05,Mada,Completed
ORD12512,2023-07-17,C0048,P039,ST002,1,1499,0,Cash,Completed
ORD15202,2023-05-04,C0425,P025,ST001,1,2299,0,Mada,Completed
ORD14443,2023-01-29,C0478,P001,ST004,1,5999,0,Bank Transfer,Completed
ORD15800,2023-01-23,C0288,P035,ST002,1,849,0.1,Cash,Completed
ORD10908,2024-05-20,C0113,P004,ST001,1,4599,0.15,Apple Pay,Completed
ORD10329,2023-10-14,C0196,P026,ST001,1,6799,0,Mastercard,Completed
ORD16159,2024-05-13,C0015,P012,ST003,2,7299,0,Mada,Completed
ORD17117,2024-03-18,C0361,P042,ST002,2,11499,0.05,Visa,Completed
ORD12713,2024-03-17,C0300,P046,ST003,1,1199,0,Visa,Completed
